target_id	length	eff_length	est_counts	tpm
NM_001253801	3895	3666.83	0	0
NM_018555	5143	4914.83	0	0
NM_032433	3767	3538.83	0	0
NM_001242472	2959	2730.83	0	0
NM_001242474	3104	2875.83	0	0
NM_001242475	2939	2710.83	0	0
NM_001242476	3034	2805.83	0	0
NM_003419	3126	2897.83	0	0
NR_038362	559	330.835	0	0
NM_001172674	4554	4325.83	0	0
NM_001172675	4234	4005.83	0.402197	5.81982
NM_032584	4231	4002.83	0.597803	8.65674
NM_021632	2341	2112.83	0	0
NM_018083	1953	1724.83	0	0
NM_032825	2813	2584.83	0	0
NM_152604	1694	1465.83	0	0
NM_001033719	1842	1613.83	0	0
NM_001146175	1404	1175.83	0	0
NM_032370	1197	968.835	0	0
NM_001136038	2530	2301.83	0	0
NM_001164309	2403	2174.83	0	0
NM_018355	2298	2069.83	0	0
NR_028343	2659	2430.83	0	0
NM_017879	2509	2280.83	0	0
NM_152475	4703	4474.83	5.52515	71.57
NM_133460	3694	3465.83	0	0
NM_001098491	2366	2137.83	0	0
NM_001098492	2327	2098.83	0	0
NM_001098493	2324	2095.83	0	0
NM_001098494	2267	2038.83	0	0
NM_001098495	2228	1999.83	0	0
NM_001098496	2225	1996.83	0	0
NM_024691	2363	2134.83	0	0
NM_144689	2973	2744.83	0	0
NM_024106	2304	2075.83	0	0
NM_182498	1395	1166.83	0	0
NM_001001415	2361	2132.83	0	0
NM_001256648	5771	5542.83	0	0
NM_001256649	5636	5407.83	0	0
NM_001256650	5508	5279.83	0	0
NM_001256651	5122	4893.83	0	0
NM_001256653	5249	5020.83	0	0
NM_001256654	5131	4902.83	0	0
NM_003423	5258	5029.83	0	0
NM_001172671	3916	3687.83	0	0
NM_025189	3919	3690.83	0	0
NM_133473	3846	3617.83	0	0
NM_014650	2573	2344.83	0	0
NM_001080411	2321	2092.83	0	0
NM_152262	2550	2321.83	0	0
NM_001164276	2794	2565.83	0	0
NM_016264	2650	2421.83	0	0
NM_152357	4181	3952.83	0	0
NM_152355	4448	4219.83	0	0
NM_030824	2825	2596.83	0	0
NM_005815	2664	2435.83	0	0
NM_001253792	2061	1832.83	0	0
NM_018337	2064	1835.83	0	0
NM_017908	1974	1745.83	0	0
NM_003425	3903	3674.83	0	0
NM_006635	3849	3620.83	0	0
NM_153257	3192	2963.83	0	0
NM_001008801	3913	3684.83	0	0
NM_199132	4031	3802.83	0	0
NM_001001668	7141	6912.83	0	0
NM_020813	4966	4737.83	0	0
NM_001006656	4568	4339.83	0	0
NM_015428	4690	4461.83	0	0
NM_144684	4741	4512.83	0	0
NM_052852	3897	3668.83	0	0
NM_020714	6098	5869.83	2.22365	21.9585
NM_152356	2823	2594.83	0	0
NM_020855	4245	4016.83	1	14.4304
NM_001076678	4954	4725.83	0	0
NM_145326	1702	1473.83	0	0
NM_175910	4731	4502.83	0	0
NM_001207009	3465	3236.83	0	0
NM_198458	3562	3333.83	0	0
NM_001099269	3324	3095.83	0	0
NM_001145404	3228	2999.83	0	0
NM_001136156	7718	7489.83	0	0
NM_014910	7624	7395.83	0	0
NM_153219	1109	880.835	0	0
NR_003699	6094	5865.83	0	0
NM_133444	3954	3725.83	0	0
NM_032453	5126	4897.83	1	11.8348
NM_032423	3978	3749.83	2.32076	35.8741
NM_001145649	5227	4998.83	0.000144851	0.00167964
NM_001145650	5167	4938.83	0.0861286	1.01085
NM_020951	5145	4916.83	0.913727	10.772
NR_027239	2690	2461.83	0	0
NM_020880	2964	2735.83	0	0
NM_001143938	2047	1818.83	0	0
NM_001143939	2086	1857.83	0	0
NM_014717	4935	4706.83	0	0
NM_001172225	3236	3007.83	0	0
NM_001172226	3140	2911.83	0	0
NM_152606	3265	3036.83	0	0
NM_001101419	4632	4403.83	0	0
NR_003127	3508	3279.83	0	0
NR_024055	3411	3182.83	0	0
NR_024056	3664	3435.83	0	0
NR_024057	3592	3363.83	0	0
NR_033418	3732	3503.83	0	0
NM_213598	3671	3442.83	0	0
NM_014480	3510	3281.83	0	0
NM_178544	4593	4364.83	0	0
NM_173631	2774	2545.83	0	0
NM_001172773	4550	4321.83	0	0
NM_152909	4514	4285.83	0	0
NM_001199295	4121	3892.83	0	0
NM_153263	4082	3853.83	0	0
NM_001039654	1146	917.835	0	0
NM_138347	3701	3472.83	0	0
NM_024762	2352	2123.83	0	0
NM_001102651	3698	3469.83	0	0
NM_001172775	8544	8315.83	1.44748	10.0895
NM_152791	8547	8318.83	1.19604	8.33387
NM_024967	1632	1403.83	0	0
NM_001044387	5989	5760.83	0.276299	2.78008
NM_001044388	5980	5751.83	0.6318	6.36703
NM_024341	6001	5772.83	0.0919005	0.922768
NM_144693	3014	2785.83	0	0
NM_001202406	2993	2764.83	0	0
NM_001202407	3003	2774.83	0	0
NM_001202408	3071	2842.83	0	0
NM_001202409	3293	3064.83	0	0
NM_001202410	3141	2912.83	0	0
NM_001202411	3170	2941.83	0	0
NM_001202412	2856	2627.83	0	0
NM_032497	3056	2827.83	0	0
NM_001172650	2550	2321.83	0	0
NM_001202425	2842	2613.83	0	0
NM_152476	2802	2573.83	0	0
NM_152289	4540	4311.83	0	0
NM_001130031	5784	5555.83	0	0
NM_001130032	5731	5502.83	0	0
NM_017656	5568	5339.83	0	0
NM_145276	2773	2544.83	0	0
NM_144976	2948	2719.83	0	0
NM_001042474	1943	1714.83	0	0
NM_152477	1789	1560.83	0	0
NM_001145343	5253	5024.83	0	0
NM_001145344	5250	5021.83	0	0
NM_001145345	5262	5033.83	0	0
NM_032838	5197	4968.83	0	0
NM_152603	2688	2459.83	0	0
NM_001204835	4105	3876.83	0	0
NM_001204836	3847	3618.83	0	0
NM_001204837	3788	3559.83	0	0
NM_001204838	2759	2530.83	0	0
NM_001204839	2498	2269.83	0	0
NM_198539	4108	3879.83	0	0
NM_152484	4058	3829.83	0	0
NM_173480	2003	1774.83	0	0
NM_144694	2247	2018.83	0	0
NM_016536	2276	2047.83	0	0
NM_001172689	2448	2219.83	0	0
NM_001172690	2257	2028.83	0	0
NM_001172691	2251	2022.83	0	0
NM_001172692	2124	1895.83	0	0
NM_152360	2516	2287.83	0	0
NM_022752	3131	2902.83	0	0
NM_174945	1711	1482.83	0	0
NM_001145347	1863	1634.83	0	0
NM_024327	1899	1670.83	0	0
NM_001135590	2930	2701.83	0	0
NM_032679	3083	2854.83	0	0
NR_024181	938	709.835	0	0
NM_001099694	6741	6512.83	0	0
NM_152600	2168	1939.83	0	0
NM_001163423	1026	797.835	0	0
NM_016202	1419	1190.83	0	0
NM_207115	1132	903.835	0	0
NM_016535	1226	997.835	0	0
NM_144690	2297	2068.83	0	0
NM_001159860	2538	2309.83	0	0
NM_001159861	2543	2314.83	0	0
NM_152478	2590	2361.83	0	0
NM_173548	2259	2030.83	0	0
NM_152655	4133	3904.83	0	0
NM_199126	4096	3867.83	0	0
NM_152279	6210	5981.83	0	0
NM_001077426	2093	1864.83	0	0
NM_001204814	2270	2041.83	0	0
NM_017652	2220	1991.83	0	0
NM_001204817	6934	6705.83	0	0
NM_032828	6937	6708.83	0	0
NM_001204818	3340	3111.83	0	0
NM_001007248	3115	2886.83	0	0
NM_198457	2547	2318.83	0	0
NM_025027	4225	3996.83	0	0
NM_001172677	4013	3784.83	0	0
NM_032689	4364	4135.83	0	0
NM_001161425	2264	2035.83	0	0
NM_001161426	2151	1922.83	0	0
NM_001161427	2135	1906.83	0	0
NM_173530	2120	1891.83	0	0
NM_001161499	4517	4288.83	0	0
NM_001161500	4417	4188.83	0	0
NM_001161501	4380	4151.83	0	0
NM_030972	4559	4330.83	0	0
NM_001031721	2339	2110.83	0	0
NM_024840	2231	2002.83	0	0
NM_025040	4676	4447.83	0	0
NM_001199324	4092	3863.83	0	0
NM_198480	4059	3830.83	0	0
NM_178523	3047	2818.83	0	0
NM_145233	1695	1466.83	0	0
NR_037801	1691	1462.83	0	0
NR_037802	3415	3186.83	0	0
NM_001076675	6088	5859.83	0	0
NM_145297	1122	893.835	0	0
NM_145295	2864	2635.83	0	0
NM_033113	3847	3618.83	0	0
NM_023074	3227	2998.83	0	0
NM_138783	2240	2011.83	0	0
NM_024733	3291	3062.83	1	18.9252
NM_022103	3860	3631.83	1	15.9602
NR_030740	4462	4233.83	0	0
NM_024833	2434	2205.83	0	0
NM_138330	2209	1980.83	0	0
NM_001001411	2934	2705.83	0	0
NM_182609	3493	3264.83	0	0
NM_138286	6497	6268.83	2	18.493
NM_001077349	3164	2935.83	0	0
NM_033196	3207	2978.83	0	0
NM_021915	1659	1430.83	0	0
NM_198535	2094	1865.83	0	0
NM_144566	2865	2636.83	0	0
NM_001172655	5538	5309.83	0	0
NM_018260	5244	5015.83	0	0
NR_003578	2997	2768.83	0	0
NM_021269	4003	3774.83	1	15.3556
NM_152601	4899	4670.83	4.35875	54.0917
NM_021216	3127	2898.83	0	0
NM_182515	8791	8562.83	1.0759	7.28311
NR_045525	568	339.835	0	0
NM_001244038	1964	1735.83	0	0
NM_001242680	3835	3606.83	0	0
NM_001159293	8391	8162.83	0	0
NR_027130	11721	11492.8	1	5.04355
NM_001023561	2929	2700.83	0	0
NM_001008401	4212	3983.83	0	0
NM_001012753	2623	2394.83	0	0
NM_001040185	4577	4348.83	3	39.9864
NM_001010851	2975	2746.83	0	0
NM_021217	2040	1811.83	0	0
NM_001024596	5419	5190.83	0	0
NM_001144068	5296	5067.83	0	0
NM_198542	2187	1958.83	0	0
NM_173632	5292	5063.83	0	0
NM_001010880	3675	3446.83	0	0
NM_001142577	3601	3372.83	0	0
NM_001142578	3598	3369.83	0	0
NM_001142579	4250	4021.83	0	0
NM_001005851	8664	8435.83	0	0
NM_152605	3142	2913.83	0	0
NM_203374	1996	1767.83	0	0
NM_001002836	1928	1699.83	0	0
NR_027049	3769	3540.83	0	0
NM_001242800	2183	1954.83	0	0
NM_001242801	2361	2132.83	0	0
NM_001242802	2451	2222.83	0	0
NM_206894	2143	1914.83	0	0
NM_153358	2495	2266.83	0	0
NM_175872	3888	3659.83	0	0
NM_001013659	7121	6892.83	0	0
NM_001080821	2588	2359.83	0	0
NM_021089	2210	1981.83	0	0
NM_001023563	10126	9897.83	0.00420463	0.0246236
NM_001145078	9999	9770.83	3.8962	23.1139
NM_001039886	3311	3082.83	0	0
NM_001199814	2011	1782.83	0	0
NM_001004301	4188	3959.83	0	0
NM_001144989	6283	6054.83	0	0
NM_001031665	2747	2518.83	0	0
NM_001202456	2606	2377.83	0	0
NM_001202457	2596	2367.83	0	0
NM_001202473	2680	2451.83	0	0
NM_001080493	2395	2166.83	0	0
NR_036455	636	407.835	0	0
NM_001037232	5032	4803.83	0	0
NM_001171979	4977	4748.83	0	0
NM_001105549	2942	2713.83	0	0
NM_001105550	2826	2597.83	0	0
NM_001105551	2852	2623.83	0	0
NM_001105552	2728	2499.83	0	0
NM_001105553	2880	2651.83	0	0
NM_001105554	2517	2288.83	0	0
NM_001242531	2964	2735.83	0	0
NM_001242538	2749	2520.83	0	0
NM_018300	2601	2372.83	0	0
NR_028594	2000	1771.83	0	0
NM_001005850	2774	2545.83	1.17786	26.8181
NM_001102657	3333	3104.83	0	0
NM_001129730	2033	1804.83	0	0
NM_138466	1931	1702.83	0	0
NM_001136499	3876	3647.83	0	0
NM_001136501	2834	2605.83	0	0
NM_138374	4311	4082.83	0	0
NM_001077624	2133	1904.83	0	0
NM_001256171	2421	2192.83	0	0
NM_001256172	1554	1325.83	0	0
NM_001256173	2204	1975.83	0	0
NM_003429	2331	2102.83	0	0
NR_034060	1554	1325.83	0	0
NR_045830	1567	1338.83	0	0
NM_001193552	7721	7492.83	5.27041	40.772
NM_001195605	4949	4720.83	0	0
NM_001080404	1762	1533.83	0	0
NM_001145434	2262	2033.83	0	0
NM_007138	3753	3524.83	0	0
NM_003430	5396	5167.83	1	11.2164
NM_031218	2794	2565.83	0	0
NM_001098626	2260	2031.83	0	0
NM_001080409	7881	7652.83	0	0
NM_181710	1442	1213.83	0	0
NM_182572	2054	1825.83	0	0
NM_001145542	2574	2345.83	0	0
NM_001145543	2685	2456.83	0	0
NM_001145544	2219	1990.83	0	0
NM_023926	2929	2700.83	0	0
NR_027135	1778	1549.83	0	0
NM_181846	4643	4414.83	0	0
NM_152677	2246	2017.83	0	0
NM_024303	1922	1693.83	0	0
NM_001080456	1626	1397.83	0	0
NM_023072	4339	4110.83	0	0
